id,predicted_class,predicted_group,expected_group,consistent
TEST_07363,AMG_GT_2016_2024,벤츠,벤츠,True
TEST_07364,A7_2012_2016,기타 독일차,기타 독일차,True
TEST_07365,EQE_V295_2022_2024,벤츠,벤츠,True
TEST_07366,5시리즈_G30_2017_2023,BMW,BMW,True
TEST_07367,AMG_GT_2016_2024,벤츠,벤츠,True
TEST_07368,GLA_클래스_X156_2015_2019,벤츠,벤츠,True
TEST_07369,UX250h_2019_2024,일본/프랑스,일본/프랑스,True
TEST_07370,골프_7세대_2013_2016,기타 독일차,기타 독일차,True
TEST_07371,더_뉴_싼타페_2021_2023,현대,현대,True
TEST_07372,기블리_2014_2023,유럽 프리미엄,유럽 프리미엄,True
TEST_07373,ES300h_7세대_2019_2026,일본/프랑스,일본/프랑스,True
TEST_07374,더_뉴_스파크_2019_2022,미국,미국,True
TEST_07375,카니발_4세대_2021,기아,기아,True
TEST_07376,디스커버리_스포츠_2015_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07377,New_XF_2012_2015,유럽 프리미엄,유럽 프리미엄,True
TEST_07378,컨티넨탈_GT_3세대_2018_2023,유럽 프리미엄,유럽 프리미엄,True
TEST_07379,GLE_클래스_W166_2016_2018,벤츠,벤츠,True
TEST_07380,Q30_2017_2019,일본/프랑스,일본/프랑스,True
TEST_07381,X1_F48_2020_2022,BMW,BMW,True
TEST_07382,박스터_718_2017_2024,기타 독일차,기타 독일차,True
TEST_07383,더_뉴_스파크_2019_2022,미국,미국,True
TEST_07384,Q3_F3_2020_2024,기타 독일차,기타 독일차,True
TEST_07385,쿠퍼_컨트리맨_2016_2024,기타 독일차,기타 독일차,True
TEST_07386,5008_2세대_2021_2024,기타,기타,True
TEST_07387,G80_2017_2020,제네시스,제네시스,True
TEST_07388,8시리즈_G15_2020_2024,BMW,BMW,True
TEST_07389,GLE_클래스_W166_2016_2018,벤츠,벤츠,True
TEST_07390,프리우스_4세대_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07391,SM7_뉴아트_2008_2011,일본/프랑스,일본/프랑스,True
TEST_07392,A8_D5_2018_2023,기타 독일차,기타 독일차,True
TEST_07393,렉스턴_스포츠_칸_2019_2020,기타,기타,True
TEST_07394,디_올뉴니로_2022_2025,기아,기아,True
TEST_07395,K7_프리미어_2020_2021,기아,기아,True
TEST_07396,더_뉴_K9_2세대_2022_2025,기아,기아,True
TEST_07397,더_뉴_맥스크루즈_2016_2018,현대,현대,True
TEST_07398,X7_G07_2023_2025,BMW,BMW,True
TEST_07399,골프_7세대_2013_2016,기타 독일차,기타 독일차,True
TEST_07400,뉴_제타_2011_2016,기타 독일차,기타 독일차,True
TEST_07401,더_뉴_K5_2세대_2019_2020,기아,기아,True
TEST_07402,EQ900_2016_2018,제네시스,제네시스,True
TEST_07403,뉴_티구안_2012_2016,기타 독일차,기타 독일차,True
TEST_07404,더_뉴_아반떼_2014_2016,현대,현대,True
TEST_07405,모닝_어반_JA_2021_2023,기아,기아,True
TEST_07406,토레스_2023_2025,기타,기타,True
TEST_07407,박스터_718_2017_2024,기타 독일차,기타 독일차,True
TEST_07408,iX_2022_2024,BMW,BMW,True
TEST_07409,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07410,캐스퍼_2022_2024,현대,현대,True
TEST_07411,더_뉴_K7_2013_2016,기아,기아,True
TEST_07412,X5_G05_2019_2023,BMW,BMW,True
TEST_07413,쏘렌토_4세대_2021_2023,현대,현대,True
TEST_07414,X4_G02_2022_2025,BMW,BMW,True
TEST_07415,올_뉴_K3_2019_2021,기아,기아,True
TEST_07416,E_클래스_W213_2021_2023,벤츠,벤츠,True
TEST_07417,8시리즈_G15_2020_2024,BMW,BMW,True
TEST_07418,아이오닉_하이브리드_2016_2019,현대,현대,True
TEST_07419,랭글러_JK_2009_2017,미국,미국,True
TEST_07420,QX60_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07421,티볼리_에어_2016_2019,기타,기타,True
TEST_07422,2008_2015_2017,기타,기타,True
TEST_07423,레인지로버_스포츠_2세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07424,타이칸_2021_2025,기타 독일차,기타 독일차,True
TEST_07425,K8_2022_2024,기아,기아,True
TEST_07426,더_뉴_아반떼_CN7_2023_2025,현대,현대,True
TEST_07427,XF_X260_2016_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_07428,더_뉴_모하비_2017_2019,기아,기아,True
TEST_07429,그랜드_체로키_2014_2020,미국,미국,True
TEST_07430,타이칸_2021_2025,기타 독일차,기타 독일차,True
TEST_07431,티구안_올스페이스_2018_2023,기타 독일차,기타 독일차,True
TEST_07432,일렉트리파이드_GV70_2022_2024,제네시스,제네시스,True
TEST_07433,스타리아_2022_2025,현대,현대,True
TEST_07434,디스커버리_5_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_07435,A8_D5_2018_2023,기타 독일차,기타 독일차,True
TEST_07436,QM3_2014_2017,일본/프랑스,일본/프랑스,True
TEST_07437,EV6_2022_2024,기아,기아,True
TEST_07438,아반떼_N_2022_2023,현대,현대,True
TEST_07439,K5_3세대_하이브리드_2020_2022,기아,기아,True
TEST_07440,G80_2017_2020,제네시스,제네시스,True
TEST_07441,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07442,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07443,레인지로버_스포츠_2세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07444,올_뉴_K7_하이브리드_2017_2019,기아,기아,True
TEST_07445,X7_G07_2019_2022,BMW,BMW,True
TEST_07446,718_카이맨_2017_2024,기타 독일차,기타 독일차,True
TEST_07447,C_클래스_W206_2022_2024,벤츠,벤츠,True
TEST_07448,니로_2017_2019,기아,기아,True
TEST_07449,디_올뉴그랜저_2023_2025,현대,현대,True
TEST_07450,레인지로버_5세대_2023_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_07451,코나_2018_2020,현대,현대,True
TEST_07452,뉴QM3_2018_2019,일본/프랑스,일본/프랑스,True
TEST_07453,XE_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07454,3시리즈_E90_2005_2012,BMW,BMW,True
TEST_07455,더_뉴_카니발_2019_2020,기아,기아,True
TEST_07456,트레일블레이저_2021_2022,미국,미국,True
TEST_07457,박스터_718_2017_2024,기타 독일차,기타 독일차,True
TEST_07458,스팅어_마이스터_2021_2023,기아,기아,True
TEST_07459,디_올뉴니로_2022_2025,기아,기아,True
TEST_07460,AMG_GT_2016_2024,벤츠,벤츠,True
TEST_07461,라브4_4세대_2013_2018,일본/프랑스,일본/프랑스,True
TEST_07462,트래버스_2020_2023,미국,미국,True
TEST_07463,A8_D5_2018_2023,기타 독일차,기타 독일차,True
TEST_07464,모하비_더_마스터_2020_2024,기아,기아,True
TEST_07465,아반떼_MD_2011_2014,현대,현대,True
TEST_07466,7시리즈_G11_2019_2022,BMW,BMW,True
TEST_07467,3시리즈_GT_F34_2014_2021,BMW,BMW,True
TEST_07468,뉴_CC_2012_2016,기타 독일차,기타 독일차,True
TEST_07469,K7_프리미어_2020_2021,기아,기아,True
TEST_07470,올_뉴_모닝_2012_2015,기아,기아,True
TEST_07471,S_클래스_W223_2021_2025,벤츠,벤츠,True
TEST_07472,말리부_2012_2016,미국,미국,True
TEST_07473,뉴_ES300h_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07474,AMG_GT_2016_2024,벤츠,벤츠,True
TEST_07475,뉴_CC_2012_2016,기타 독일차,기타 독일차,True
TEST_07476,쏘나타_DN8_2020_2023,현대,현대,True
TEST_07477,G_클래스_W463_2009_2017,벤츠,벤츠,True
TEST_07478,더_뉴_투싼_NX4_2023_2025,현대,현대,True
TEST_07479,더_넥스트_스파크_2016_2018,미국,미국,True
TEST_07480,RAV4_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07481,디_올_뉴_니로_2022_2025,기아,기아,True
TEST_07482,레인지로버_스포츠_2세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07483,쏘나타_디_엣지_DN8_2024_2025,현대,현대,True
TEST_07484,QX60_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07485,C_클래스_W206_2022_2024,벤츠,벤츠,True
TEST_07486,XC40_2019_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07487,베리_뉴_티볼리_2020_2023,기타,기타,True
TEST_07488,팰리세이드_2019_2022,현대,현대,True
TEST_07489,디스커버리_5_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_07490,레이_2012_2017,기아,기아,True
TEST_07491,트래버스_2020_2023,미국,미국,True
TEST_07492,그랑_콜레오스_2025,일본/프랑스,일본/프랑스,True
TEST_07493,쿠퍼_컨트리맨_2016_2024,기타 독일차,기타 독일차,True
TEST_07494,리얼_뉴_콜로라도_2021_2022,미국,미국,True
TEST_07495,더_뉴_K5_하이브리드_3세대_2023_2025,기아,기아,True
TEST_07496,더_뉴_아이오닉_하이브리드_2020,현대,현대,True
TEST_07497,글래디에이터_JT_2020_2023,미국,미국,True
TEST_07498,뉴_G80_2025_2026,제네시스,제네시스,True
TEST_07499,GLS_클래스_X166_2017_2019,벤츠,벤츠,True
TEST_07500,i30_PD_2017_2018,현대,현대,True
TEST_07501,레니게이드_2015_2017,미국,미국,True
TEST_07502,SM6_2016_2020,일본/프랑스,일본/프랑스,True
TEST_07503,에비에이터_2세대_2020_2025,미국,미국,True
TEST_07504,뉴_GV80_2024_2025,제네시스,제네시스,True
TEST_07505,XC90_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07506,Q50_2014_2017,일본/프랑스,일본/프랑스,True
TEST_07507,몬데오_4세대_2015_2020,미국,미국,True
TEST_07508,랭글러_JK_2009_2017,미국,미국,True
TEST_07509,RAV4_5세대_2019_2024,일본/프랑스,일본/프랑스,True
TEST_07510,ES300h_7세대_2019_2026,일본/프랑스,일본/프랑스,True
TEST_07511,더_뉴_그랜드_스타렉스_2018_2021,현대,현대,True
TEST_07512,액티언_2세대_2025,기타,기타,True
TEST_07513,X5_G05_2019_2023,BMW,BMW,True
TEST_07514,911_2003_2019,기타 독일차,기타 독일차,True
TEST_07515,2008_2015_2017,기타,기타,True
TEST_07516,SM7_노바_2015_2019,일본/프랑스,일본/프랑스,True
TEST_07517,V60_크로스컨트리_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07518,6시리즈_F12_2011_2018,BMW,BMW,True
TEST_07519,GLC_클래스_X253_2023,벤츠,벤츠,True
TEST_07520,아이오닉5_2022_2023,현대,현대,True
TEST_07521,아테온_2018_2023,기타 독일차,기타 독일차,True
TEST_07522,X6_F16_2015_2019,BMW,BMW,True
TEST_07523,XM3_2024,일본/프랑스,일본/프랑스,True
TEST_07524,MKC_2015_2018,미국,미국,True
TEST_07525,아베오_2012_2016,미국,미국,True
TEST_07526,쿠퍼_클럽맨_2016_2024,기타 독일차,기타 독일차,True
TEST_07527,올란도_2012_2018,미국,미국,True
TEST_07528,XM3_2024,일본/프랑스,일본/프랑스,True
TEST_07529,A5_F5_2019_2024,기타 독일차,기타 독일차,True
TEST_07530,더_올뉴투싼_하이브리드_2021_2023,현대,현대,True
TEST_07531,프리우스_4세대_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07532,라브4_5세대_2019_2024,일본/프랑스,일본/프랑스,True
TEST_07533,더_뉴_K3_2016_2018,기아,기아,True
TEST_07534,XJ_8세대_2010_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07535,1시리즈_F20_2013_2015,BMW,BMW,True
TEST_07536,아이오닉_하이브리드_2016_2019,현대,현대,True
TEST_07537,뉴QM3_2018_2019,일본/프랑스,일본/프랑스,True
TEST_07538,G80_2017_2020,제네시스,제네시스,True
TEST_07539,컨티넨탈_GT_3세대_2018_2023,유럽 프리미엄,유럽 프리미엄,True
TEST_07540,F_PACE_2017_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07541,뉴_제타_2011_2016,기타 독일차,기타 독일차,True
TEST_07542,카니발_4세대_2021,기아,기아,True
TEST_07543,X1_U11_2023_2024,BMW,BMW,True
TEST_07544,AMG_GT_2016_2024,벤츠,벤츠,True
TEST_07545,액티언_2세대_2025,기타,기타,True
TEST_07546,1시리즈_F20_2013_2015,BMW,BMW,True
TEST_07547,V90_크로스컨트리_2018_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_07548,K7_프리미어_하이브리드_2020_2021,기아,기아,True
TEST_07549,6시리즈_F12_2011_2018,BMW,BMW,True
TEST_07550,더_뉴_그랜저_IG_2020_2023,현대,현대,True
TEST_07551,E_PACE_2018_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_07552,8시리즈_G15_2020_2024,BMW,BMW,True
TEST_07553,뉴_MKZ_2017_2020,미국,미국,True
TEST_07554,LF_쏘나타_2015_2017,현대,현대,True
TEST_07555,모델_3_2024_2025,미국,미국,True
TEST_07556,6시리즈_F12_2011_2018,BMW,BMW,True
TEST_07557,2시리즈_액티브_투어러_F45_2019_2021,BMW,BMW,True
TEST_07558,A5_F5_2019_2024,기타 독일차,기타 독일차,True
TEST_07559,모닝_어반_JA_2021_2023,기아,기아,True
TEST_07560,더_뉴_말리부_2019_2022,미국,미국,True
TEST_07561,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07562,올_뉴_모닝_JA_2017_2020,기아,기아,True
TEST_07563,레인지로버_벨라_2018_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07564,투아렉_3세대_2020_2023,기타 독일차,기타 독일차,True
TEST_07565,All_New_XJ_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07566,RAV4_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07567,레인지로버_4세대_2014_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_07568,몬데오_4세대_2015_2020,미국,미국,True
TEST_07569,A6_C8_2019_2025,기타 독일차,기타 독일차,True
TEST_07570,QX60_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07571,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07572,K5_2세대_2016_2018,기아,기아,True
TEST_07573,X7_G07_2023_2025,BMW,BMW,True
TEST_07574,액티언_2세대_2025,기타,기타,True
TEST_07575,더_뉴_맥스크루즈_2016_2018,현대,현대,True
TEST_07576,3시리즈_G20_2019_2022,BMW,BMW,True
TEST_07577,더_뉴_쏘렌토_4세대_2024_2025,기아,기아,True
TEST_07578,XE_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07579,G80_2017_2020,제네시스,제네시스,True
TEST_07580,팰리세이드_LX3_2025,현대,현대,True
TEST_07581,V40_2015_2018,유럽 프리미엄,유럽 프리미엄,True
TEST_07582,디_올뉴코나_2023_2025,현대,현대,True
TEST_07583,7시리즈_G70_2023_2025,BMW,BMW,True
TEST_07584,올_뉴_렉스턴_2021_2025,기타,기타,True
TEST_07585,모하비_더_마스터_2020_2024,기아,기아,True
TEST_07586,카니발_4세대_2021,기아,기아,True
TEST_07587,컨티넨탈_GT_2세대_2012_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_07588,iX_2022_2024,BMW,BMW,True
TEST_07589,C_클래스_W205_2015_2021,벤츠,벤츠,True
TEST_07590,S60_3세대_2020_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_07591,트레일블레이저_2023,미국,미국,True
TEST_07592,뉴_G80_2025_2026,제네시스,제네시스,True
TEST_07593,iX_2022_2024,BMW,BMW,True
TEST_07594,CLS_클래스_W218_2012_2017,벤츠,벤츠,True
TEST_07595,EQA_H243_2021_2024,벤츠,벤츠,True
TEST_07596,더_뉴_모하비_2017_2019,기아,기아,True
TEST_07597,렉스턴_스포츠_2018_2021,기타,기타,True
TEST_07598,1시리즈_F40_2020_2024,BMW,BMW,True
TEST_07599,EQ900_2016_2018,제네시스,제네시스,True
TEST_07600,쏘나타_뉴_라이즈_2018_2019,현대,현대,True
TEST_07601,아반떼_N_2022_2023,현대,현대,True
TEST_07602,911_992_2020_2024,기타 독일차,기타 독일차,True
TEST_07603,GLS_클래스_X167_2020_2024,벤츠,벤츠,True
TEST_07604,싼타페_MX5_2024_2025,현대,현대,True
TEST_07605,르반떼_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07606,K7_프리미어_2020_2021,기아,기아,True
TEST_07607,모델_Y_2021_2025,미국,미국,True
TEST_07608,뉴쏘렌토_R_2013_2014,기아,기아,True
TEST_07609,5시리즈_GT_F07_2010_2017,BMW,BMW,True
TEST_07610,모델_Y_2021_2025,미국,미국,True
TEST_07611,EQ900_2016_2018,제네시스,제네시스,True
TEST_07612,싼타페_MX5_2024_2025,현대,현대,True
TEST_07613,뉴_QM5_2012_2014,일본/프랑스,일본/프랑스,True
TEST_07614,EQA_H243_2021_2024,벤츠,벤츠,True
TEST_07615,파일럿_3세대_2016_2018,일본/프랑스,일본/프랑스,True
TEST_07616,더_뉴_니로_2020_2022,기아,기아,True
TEST_07617,트래버스_2020_2023,미국,미국,True
TEST_07618,모델_3_2019_2022,미국,미국,True
TEST_07619,스팅어_마이스터_2021_2023,기아,기아,True
TEST_07620,더_뉴_K9_2세대_2022_2025,기아,기아,True
TEST_07621,알티마_2017_2018,일본/프랑스,일본/프랑스,True
TEST_07622,트랙스_크로스오버_2024_2025,미국,미국,True
TEST_07623,K5_3세대_하이브리드_2020_2022,기아,기아,True
TEST_07624,스타리아_2022_2025,현대,현대,True
TEST_07625,디_올뉴코나_2023_2025,현대,현대,True
TEST_07626,카니발_4세대_2021,기아,기아,True
TEST_07627,아이오닉_하이브리드_2016_2019,현대,현대,True
TEST_07628,디스커버리_5_2022_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_07629,XE_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_07630,CLS_클래스_C257_2019_2023,벤츠,벤츠,True
TEST_07631,X3_G01_2022_2024,BMW,BMW,True
TEST_07632,7시리즈_G11_2019_2022,BMW,BMW,True
TEST_07633,718_카이맨_2017_2024,기타 독일차,기타 독일차,True
TEST_07634,뉴_티구안_2012_2016,기타 독일차,기타 독일차,True
TEST_07635,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07636,EQE_V295_2022_2024,벤츠,벤츠,True
TEST_07637,K5_3세대_하이브리드_2020_2022,기아,기아,True
TEST_07638,1시리즈_F40_2020_2024,BMW,BMW,True
TEST_07639,SM6_2016_2020,일본/프랑스,일본/프랑스,True
TEST_07640,올_뉴_투싼_TL_2019_2020,현대,현대,True
TEST_07641,레인지로버_4세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07642,컨티넨탈_10세대_2017_2019,미국,미국,True
TEST_07643,랭글러_JK_2009_2017,미국,미국,True
TEST_07644,올_뉴_K7_하이브리드_2017_2019,기아,기아,True
TEST_07645,랭글러_JK_2009_2017,미국,미국,True
TEST_07646,디_올뉴니로EV_2023_2024,기아,기아,True
TEST_07647,GLC_클래스_X253_2023,벤츠,벤츠,True
TEST_07648,골프_7세대_2013_2016,기타 독일차,기타 독일차,True
TEST_07649,더_뉴_레이_2018_2022,기아,기아,True
TEST_07650,그랜저_HG_2015_2017,현대,현대,True
TEST_07651,코나_2018_2020,현대,현대,True
TEST_07652,티구안_올스페이스_2018_2023,기타 독일차,기타 독일차,True
TEST_07653,GV70_2021_2023,제네시스,제네시스,True
TEST_07654,뉴_A6_2015_2018,기타 독일차,기타 독일차,True
TEST_07655,레인지로버_이보크_2세대_2020_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_07656,더_뉴_트랙스_2017_2022,미국,미국,True
TEST_07657,더_뉴_레이_2018_2022,기아,기아,True
TEST_07658,뉴_QM5_2012_2014,일본/프랑스,일본/프랑스,True
TEST_07659,3시리즈_E90_2005_2012,BMW,BMW,True
TEST_07660,E_클래스_W213_2017_2020,벤츠,벤츠,True
TEST_07661,e_트론_2020_2023,기타 독일차,기타 독일차,True
TEST_07662,2시리즈_액티브_투어러_F45_2019_2021,BMW,BMW,True
TEST_07663,SM7_노바_2015_2019,일본/프랑스,일본/프랑스,True
TEST_07664,쿠퍼_컨트리맨_2012_2015,기타 독일차,기타 독일차,True
TEST_07665,A4_B9_2020_2024,기타 독일차,기타 독일차,True
TEST_07666,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07667,그랜드_체로키_2014_2020,미국,미국,True
TEST_07668,익스플로러_6세대_2020_2025,미국,미국,True
TEST_07669,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_07670,에비에이터_2세대_2020_2025,미국,미국,True
TEST_07671,X6_G06_2020_2023,BMW,BMW,True
TEST_07672,컨티넨탈_GT_2세대_2012_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_07673,모델_Y_2021_2025,미국,미국,True
TEST_07674,GLS_클래스_X167_2020_2024,벤츠,벤츠,True
TEST_07675,코나_SX2_2023_2025,현대,현대,True
TEST_07676,C_클래스_W206_2022_2024,벤츠,벤츠,True
TEST_07677,뉴_ES300h_2013_2015,일본/프랑스,일본/프랑스,True
